2a06:1280:ae02::ff2e, None, [61138]
2405:2000:300:100::8e, None, [6453]
83.167.56.155, 8218, [8218]
213.248.74.85, 28725, [1299]
2001:218:0:2000::236, None, [2914]
63.223.34.74, 3491, [3491]
2001:438:fffe::1ac2, None, [6461]
213.200.115.26, None, [3257]
130.59.37.6, 559, [559]
52.95.31.72, 38895, [16509]
2403:e800:508:100::6, None, [4637]
212.10.11.213, None, [197288]
80.249.208.122, 6461, [-23]
4.69.151.242, 3356, [3356]
186.208.77.225, None, [262740]
213.248.83.87, 38740, [1299]
217.5.104.202, 3320, [3320]
2c0f:fe18:0:6007::2, None, [37179]
2001:810:0:14::fb, None, [8839]
2401:d600:0:103::1, None, [45204]
2001:503:eea3::30, None, [36626]
80.249.209.236, 1267, [-23]
2001:550:0:1000::9a36:1df6, None, [174]
2001:7f8:1::a502:4586:1, None, [-150]
213.248.95.30, 16245, [1299]
52.93.111.152, None, [0]
2402:7800:100:1::a, None, [4826]
149.6.98.250, 60157, [174]
202.84.140.97, None, [4637]
2a02:24d8:1:3::1, None, [15945]
168.209.230.55, 3741, [3741]
2001:480:e:3033::2, None, [668]
213.254.214.150, 4436, [3257]
41.181.247.139, 16637, [16637]
72.129.9.3, 20001, [20001]
2a00:a680:20:1001::, None, [61174]
10.10.0.41, None, [0]
154.54.40.94, 14061, [174]
2001:4b98:dc2:1f::1:e02, None, [29169]
83.167.63.227, 8218, [8218]
2001:1670:0:100:134:0:219:197, None, [28885]
2a01:ae20::c0, None, [47381]
109.230.214.3, None, [0]
200.57.151.241, 22894, [19373]
2001:470:0:280::2, None, [6939]
::ffff:202.40.148.73, None, [0]
192.5.203.212, None, [63056]
2001:67c:2e8:101::1:1, None, [3333]
195.2.10.122, 1273, [1273]
65.22.198.1, 12041, [12041]
10.253.1.10, None, [0]
2001:620:0:c002::2, None, [559]
2001:ac8:10:10::143, None, [9009]
62.40.124.193, 766, [21320]
184.104.192.242, None, [6939]
63.218.15.90, None, [3491]
2001:19f0:5401:16bb:5400:1ff:fecb:ec5f, None, [20473]
84.116.134.221, None, [6830]
2001:470:1:ff::2, None, [6939]
2001:1620:1000::5, None, [13030]
5.187.73.30, 43727, [0]
2607:fad0:41:2009::, None, [53824]
130.59.36.237, 559, [559]
200.1.111.23, 27665, [27665]
212.65.5.216, 21473, [21473]
4.69.207.33, 3356, [3356]
2001:1620:2::a5a, None, [13030]
68.1.3.115, 22773, [22773]
89.221.41.35, None, [6762]
2400:6500:0:1::31, None, [38895]
52.93.23.132, None, [0]
77.220.233.1, None, [42699]
62.40.98.106, 1930, [21320]
fe80::ce46:d6ff:fe14:754, None, [0]
2001:67c:14c::10, None, [33988]
2a04:1b00::1, None, [61005]
146.97.37.194, 786, [786]
2620:0:2d0:203::157, None, [40528]
2001:2000:3080:17ff::2, None, [1299]
62.72.137.182, 5413, [5413]
2001:668:0:3::8000:34c2, None, [3257]
2620:0:1cff:dead:beef::21b1, None, [32934]
2001:7f8:1::a500:8767:1, None, [-150]
62.115.32.163, None, [1299]
2a04:de40:81::2, None, [201971]
2001:dd8:12::53, None, [18366]
192.65.184.69, None, [513]
4.69.163.74, 3356, [3356]
138.187.130.83, None, [3303]
2001:468:fc:66::1, None, [11537]
fc04::2, None, [0]
69.83.160.237, 6167, [6167]
2001:1348::3b, None, [27750]
2001:dc0:1:0:4777::140, None, [4777]
2001:418:0:2000::a1, None, [2914]
217.63.125.85, None, [42525]
200.16.69.3, 52320, [52320]
176.52.248.123, None, [12956]
80.249.211.183, 714, [-23]
2001:798:99:1::46, None, [20965]
62.237.82.14, None, [16086]
2a02:2d8::57f5:e0b3, None, [9002]
2a02:2178:3:51::2, None, [29075]
2001:978:2:4d::13:2, None, [174]
81.208.83.194, None, [12874]
63.217.25.146, None, [3491]
4.15.104.6, 36444, [3356]
193.162.159.148, None, [3292]
178.17.170.109, None, [43289]
77.109.128.101, 13030, [13030]
62.115.122.4, 1299, [1299]
2a00:1581:1001:11::2, None, [39010]
212.187.165.22, 4809, [3356]
213.248.88.78, 17676, [1299]
80.67.167.230, None, [57199]
84.116.134.197, 6830, [6830]
2607:b400:ff:280::f1, None, [1312]
2001:9b0::195, None, [8473]
173.219.233.91, 19108, [19108]
2620:107:4000:3::13, None, [0]
195.175.172.84, 9121, [9121]
2001:610:fc7:0:145:145:17:89, None, [1103]
::ffff:202.84.219.132, None, [0]
2001:504:0:1:0:19:8018:1, None, [-252]
196.216.211.2, None, [37495]
195.175.174.43, 9121, [9121]
62.115.140.51, None, [1299]
2001:1420:d::2, None, [8676]
62.40.124.162, 2611, [21320]
200.143.253.162, 1916, [0]
54.240.229.143, 16509, [16509]
2001:1900:2::3:64, None, [3356]
172.253.66.167, None, [15169]
2001:470:1:170::2, None, [6939]
2a0b:6200::11, None, [16010]
198.71.45.6, 11537, [0]
2001:470:0:191::1, None, [6939]
129.250.3.241, 2914, [2914]
2001:2000:3080:bfb::2, None, [1299]
130.60.156.1, 559, [559]
83.167.55.235, None, [8218]
2400:8800:1f02:67::1, None, [3491]
192.168.58.2, None, [0]
65.116.14.154, 46849, [46849]
193.51.177.32, 2200, [2200]
62.214.107.126, 8881, [8881]
200.94.182.170, None, [22894]
2620:107:4000:8000::42, None, [0]
54.239.109.194, 16509, [16509]
204.61.216.36, None, [42]
2a03:2280:39::3, None, [0]
2001:1900:2::3:5f, None, [3356]
2001:500:14:6114:ad::1, None, [42]
62.115.116.127, 1299, [1299]
162.252.70.74, 11537, [0]
213.155.135.83, 1299, [1299]
80.249.210.198, 43996, [-23]
94.186.200.55, None, [48918]
212.3.202.4, None, [24921]
62.148.187.85, None, [25542]
83.167.55.66, 8218, [8218]
50.21.165.218, None, [29909]
166.49.208.241, 5400, [5400]
5.254.56.202, None, [3223]
2001:19f0:b001:346:5400:1ff:fecc:afac, None, [20473]
103.64.14.27, None, [135448]
134.0.220.221, None, [28885]
195.2.25.98, 1273, [1273]
2a00:1e48:1:1::1:e2, None, [20485]
201.131.252.1, None, [12008]
2001:760:ffff:fffd::80:17, None, [137]
2001:720:400::1000:32, None, [766]
134.159.174.42, 9500, [4637]
202.84.148.70, 4637, [4637]
130.242.4.48, 1653, [1653]
12.122.2.125, 7018, [7018]
78.137.157.142, 47720, [31122]
2806:0:0:100::1, None, [6503]
2804:204:600:d9::2, None, [28186]
2800:a2::8, None, [6057]
10.222.78.129, None, [0]
2001:4978:1000:2325::, None, [19255]
77.220.248.76, 62310, [62310]
88.86.96.105, None, [39392]
2001:1900:2100::28de, None, [3356]
2001:550:0:1000::9a36:25ed, None, [174]
2001:4860:0:1::673, None, [15169]
2001:2000:3080:10c3::2, None, [1299]
2a01:28:b:7::3, None, [39392]
2406:3800:0:101::1:1, None, [24245]
46.20.248.170, None, [25091]
91.206.52.6, 8758, [-755]
209.85.241.135, None, [15169]
2001:7f8::7933:0:1, None, [-207]
139.97.7.182, 30798, [719]
148.187.0.195, 559, [559]
195.229.29.18, 47201, [8966]
153.92.43.250, None, [201126]
2001:730:28ff:20b::2, None, [6830]
41.181.245.188, 16637, [16637]
2804:800:0:9000::4, None, [16509]
2001:668:0:2:ffff:0:5995:b70a, None, [3257]
2a01:4a0:1338:2d::2, None, [201011]
172.16.18.201, None, [0]
80.190.139.43, 35003, [15598]
2400:6700::25, None, [16509]
194.152.223.110, 13046, [5391]
2a02:a40:0:6e::1, None, [25248]
2620:0:1cff:dead:beef::202d, None, [32934]
2001:1900:2::3:71, None, [3356]
64.125.27.229, 6461, [6461]
2001:1490:0:3800::252, None, [8895]
180.149.48.17, 55824, [55824]
2620:107:4000:9001::72, None, [0]
2a00:1cb8:1::1e, None, [12713]
213.200.115.165, None, [3257]
108.170.246.65, 15169, [15169]
2001:1a10:0:bb:8781::10c, None, [8781]
4.69.206.73, 3356, [3356]
122.15.129.4, 33480, [55410]
118.67.200.54, None, [7712]
2600:2600::87, None, [33362]
179.97.95.202, 263413, [263413]
80.249.210.13, 12578, [-23]
46.227.203.230, None, [41495]
5.53.3.142, 12956, [12956]
95.167.95.108, 12389, [12389]
2607:fdc8:d:1::1d1, None, [30036]
2001:1890:ff:ffff:12:122:135:98, None, [7018]
2620:108:7000::3, None, [16509]
2607:f438:0:3503:190:242:156:147, None, [23520]
62.115.134.93, 1299, [1299]
2a02:b000:fff::4c4, None, [1267]
2804:a8::200:244:27:120, None, [4230]
213.248.78.190, 55794, [1299]
2001:4b98:dc2:1f::1:e01, None, [29169]
91.206.52.168, 25291, [-755]
209.85.250.234, None, [15169]
2001:918:100:646::131, None, [3303]
157.130.154.18, 701, [701]
200.38.245.42, 6503, [6503]
89.149.131.230, 4436, [3257]
163.139.131.2, 2519, [2519]
2a01:4b40:0:5::2, None, [21299]
2001:728:0:2000::15e, None, [2914]
2001:1498:1:be0::2, None, [12956]
154.54.29.118, 174, [174]
94.186.200.123, None, [48918]
4.53.146.154, None, [3356]
80.239.160.150, 6939, [1299]
199.7.67.1, None, [12008]
200.94.176.1, None, [28498]
2001:2000:3080:fd5::2, None, [1299]
217.20.127.15, None, [28753]
2001:728:0:2000::162, None, [2914]
2001:6b0:1e:1::12b, None, [1653]
213.200.115.161, None, [3257]
10.64.132.4, None, [0]
2001:43f8:6d0::9:165, None, [-533]
2001:2000:3080:1b2f::2, None, [1299]
204.61.216.96, None, [42]
203.50.13.97, 1221, [1221]
2001:2000:3080:e83::2, None, [1299]
52.93.111.192, None, [0]
62.115.154.237, 4637, [1299]
63.223.33.106, 3491, [3491]
2a00:17f0:100:2::11, None, [33808]
2620:107:4000:3::1a, None, [0]
62.115.148.77, None, [1299]
62.115.123.189, 1299, [1299]
81.31.34.10, None, [24971]
180.87.12.26, 38895, [6453]
2001:728:0:5000::b0a, None, [2914]
196.201.62.220, 30986, [30986]
62.115.52.246, 262206, [1299]
2001:668:0:2:ffff:0:5995:8cb6, None, [3257]
2a03:7400:1100:78::2, None, [39642]
138.44.226.6, None, [7575]
2001:1438:300:6e::2, None, [8881]
173.219.152.192, 19108, [19108]
2001:7f8:bc::6939:1, None, [-242]
80.249.209.132, 197000, [-23]
2001:240:bb00:910b::7e, None, [2497]
213.221.197.96, None, [15600]
202.70.77.250, None, [23752]
2001:c10:80:1::361, None, [7473]
2401:c080:1800:48f6:5400:1ff:fee3:a1aa, None, [20473]
2001:6b0:1e:1::135, None, [1653]
68.168.163.1, None, [10242]
2001:6a8:a00:8015::2, None, [2611]
2404:d180:1:6::2, None, [0]
46.33.89.162, 43519, [3257]
49.231.69.2, None, [45430]
193.200.43.86, None, [34019]
2001:688:0:2::b3, None, [5511]
35.186.175.121, None, [15169]
2620:107:4000:9000::e, None, [0]
2001:418:0:2000::146, None, [2914]
89.149.185.49, 4436, [3257]
81.228.88.84, 3301, [3301]
2001:1b48:2:3::22:1, None, [8218]
81.212.210.95, None, [9121]
172.16.16.2, None, [0]
213.248.66.146, 3308, [1299]
2001:558:3:2b::1, None, [7922]
81.17.32.237, 60781, [0]
213.248.216.1, None, [43519]
2001:fb0:1:4:103:3:177:50, None, [7470]
62.115.161.3, None, [1299]
93.178.232.225, 12883, [12883]
192.42.42.33, None, [559]
100.64.0.10, None, [0]
130.59.115.34, 559, [559]
62.40.98.131, 21320, [21320]
2001:678:4::d, None, [42909]
2a00:f820:11::2, None, [34549]
195.30.32.91, 8763, [5539]
2a06:5481:3:2::2, None, [0]
2001:660:3005:1::1:2, None, [2486]
203.181.249.93, None, [7660]
212.112.179.174, 51188, [12552]
2001:668:0:2:ffff:0:d5fe:d65a, None, [3257]
2620:107:4000:9000::1e, None, [0]
217.15.112.225, 30844, [30844]
52.93.42.42, None, [0]
80.249.210.165, 8932, [-23]
2001:470:0:405::2, None, [6939]
212.227.120.134, 8560, [8560]
94.186.163.127, None, [48918]
84.116.130.2, 6830, [6830]
62.216.140.114, 15412, [15412]
2620:107:4000:9000::8, None, [0]
178.237.160.143, None, [34587]
2001:798:2b:10aa::2, None, [20965]
223.120.16.2, None, [58453]
52.93.42.74, None, [0]
85.29.165.154, 21299, [21299]
2001:428::205:171:3:115, None, [209]
2a0b:b500:ffff::1, None, [60764]
80.239.196.155, 7453, [1299]
2a00:1a60::251, None, [15826]
217.239.43.158, 3320, [3320]
2001:550:0:1000::9a36:6dd, None, [174]
2a03:57c0:7c00::1208:201, None, [0]
2001:668:0:3::9000:2, None, [3257]
103.48.31.132, 59105, [59105]
2001:7c0:2:100f::, None, [553]
62.48.31.226, None, [8271]
2a03:2280:38::101, None, [0]
195.2.10.209, 1273, [1273]
2001:1498:1::100:228, None, [12956]
194.42.48.94, None, [-261]
212.74.70.30, 8220, [0]
52.93.4.215, 16509, [0]
185.184.236.30, None, [45014]
52.95.31.61, 38895, [16509]
5.53.1.33, 3816, [12956]
2607:f4d0::175, None, [17054]
2001:2000:3080:6ef::2, None, [1299]
2001:438:ffff::407d:1d3b, None, [6461]
202.46.190.130, None, [23869]
77.220.238.219, 42699, [42699]
154.54.56.129, 174, [174]
108.170.240.97, None, [15169]
2a01:260:1014::2, None, [34779]
2001:7fa:0:1::ca28:a156, None, [-330]
2001:668:0:2:ffff:0:d5c8:7009, None, [3257]
2a00:1a80:1:c::4, None, [33920]
2607:f740:15:3::2, None, [36236]
213.242.116.174, 41095, [3356]
206.81.81.21, 62838, [-728]
2001:2000:3080:1466::2, None, [1299]
2001:41a8:600:2::1ae, None, [6762]
104.237.152.132, None, [63949]
81.95.15.34, 33988, [201011]
139.91.68.80, None, [8522]
192.228.109.129, 53340, [53340]
2001:503:83eb::30, None, [397210]
52.93.42.99, None, [0]
2a02:24b0::2e2e:840a, None, [29470]
37.10.41.14, None, [0]
2001:4c80:0:409:beea:faff:fe10:2f8a, None, [2857]
2001:2000:3080:13b7::2, None, [1299]
2001:5000:0:b2::1, None, [1273]
2a00:c98:2200:a01c:3::300, None, [28753]
78.25.77.164, None, [31133]
2620:0:860:fe04::1, None, [14907]
105.16.13.193, None, [37100]
2403:e800:805:100::2, None, [4637]
2001:688:0:3:4::e, None, [5511]
31.31.38.111, 28753, [0]
2400:6500:0:5::21, None, [38895]
2001:7f8:1::a500:286:1, None, [-150]
159.203.27.37, None, [14061]
2a02:6b8:0:1400::ff, None, [13238]
2001:418:0:2000::65, None, [2914]
80.249.212.175, None, [-23]
2001:ac8:10:10::e6, None, [9009]
2001:2000:3018:9f::1, None, [1299]
2620:107:4000:9000::16, None, [0]
2001:730:2800::5474:801a, None, [6830]
80.249.208.35, 12859, [-23]
2a00:5400:b000:9::1, None, [35753]
2001:1470:a:16::b, None, [2107]
2600:2000:3000::6, None, [15135]
150.101.33.117, 4739, [4739]
202.40.148.102, None, [4637]
63.218.210.138, 3491, [3491]
170.79.78.1, None, [266282]
2001:a61:5ca:9e01:eadf:70ff:fe82:60ca, None, [8767]
69.147.204.2, None, [11796]
178.237.173.220, None, [34587]
81.95.2.62, 48918, [201011]
217.0.198.245, None, [3320]
2001:668:0:3:ffff:0:b7b6:501e, None, [3257]
67.215.82.1, 36692, [36692]
2a00:800:0:1::f:31, None, [1257]
2a03:1b20:3:fe02::2, None, [39351]
109.232.177.220, None, [50287]
172.253.65.11, None, [15169]
220.227.211.42, None, [18101]
74.124.220.129, 17139, [17139]
4.16.168.34, 16509, [3356]
223.118.18.182, None, [58453]
62.53.28.154, None, [6805]
2001:550:0:1000::9a18:1e21, None, [174]
2607:fdc8:d:1::12, None, [30036]
202.84.140.225, None, [4637]
62.53.9.55, 6805, [6805]
2607:f380::108:9a41:ad01, None, [2152]
130.59.38.165, None, [559]
217.11.176.143, None, [24722]
193.251.154.102, None, [5511]
2001:2000:3018:df::1, None, [1299]
2001:7f8:c:8235:194:42:48:14, None, [-261]
212.191.237.125, None, [0]
45.25.110.228, None, [7018]
2001:6a8:0:5:228::1, None, [2611]
43.241.136.164, None, [23955]
2403:e800:ff00:110::34, None, [4637]
2001:4478:1:1::50, None, [4802]
80.239.132.214, 16509, [1299]
112.174.85.141, None, [4766]
172.16.16.10, None, [0]
204.93.204.77, 23352, [23352]
2001:798:14:10aa::a, None, [20965]
2001:6b0:1e:2::193, None, [1653]
52.94.33.125, 16509, [16509]
2a07:6b40:0:480::1, None, [559]
2001:550:0:1000::8275:1, None, [174]
2a02:4500:8002:3e1::41, None, [200567]
195.2.24.241, 1273, [1273]
212.111.192.230, 13032, [12687]
2a00:c98:2200:a012:1::, None, [28753]
27.68.237.2, 7552, [7552]
2001:240:bb1c:21::ca, None, [2497]
185.142.156.40, None, [48147]
2600:3c01:3333:4::2, None, [63949]
105.16.28.10, 37100, [37100]
2606:d680:0:501::2, None, [4508]
52.94.35.60, 16509, [16509]
2a01:2a8:0:12::1, None, [1836]
62.115.61.247, None, [1299]
173.205.61.214, 4436, [3257]
202.232.1.61, None, [2497]
62.115.61.241, None, [1299]
202.84.137.21, 4637, [4637]
81.95.2.186, 201011, [201011]
2606:2800:6024:c::a, None, [15133]
192.168.8.1, None, [0]
4.69.210.174, 3356, [3356]
2a0b:4342:1a91:15::, None, [57695]
2400:6500::6, None, [38895]
2001:470:0:3dd::1, None, [6939]
45.76.86.163, None, [20473]
2001:660:7903:2:1::1, None, [2200]
89.149.136.113, 4436, [3257]
2001:4488:0:88:0:100:a193:2e, None, [17974]
213.136.2.6, 12859, [12859]
93.85.80.125, 6697, [6697]
213.155.136.20, 1299, [1299]
83.167.55.46, 8218, [8218]
216.184.113.143, None, [12956]
2600:0:2:1239:144:232:18:7, None, [1239]
2001:438:ffff::407d:1ef9, None, [6461]
123.252.218.162, None, [134540]
62.141.47.189, None, [24961]
2001:438:ffff::407d:1ba5, None, [6461]
185.120.22.29, None, [206479]
213.248.77.54, 3292, [1299]
2600:2000:3009::1, None, [15135]
103.217.164.52, None, [0]
41.75.80.62, 37282, [37282]
213.238.162.218, None, [48292]
2800:a2::b, None, [6057]
77.67.99.62, None, [3257]
2400:8800:1f07:49::2, None, [3491]
162.88.52.6, None, [15135]
173.205.48.166, 18747, [3257]
2003:0:1403:8002::2, None, [3320]
169.239.248.70, None, [327992]
2a00:1450:4001:81b::2004, None, [15169]
2001:16a0:1:0:84:235:120:5, None, [39386]
2001:468:fc:40::1, None, [11537]
2c0f:fc00:0:6::12, None, [3741]
2001:12f0:0:fc::4a, None, [1916]
4.69.148.177, 3356, [3356]
188.135.0.158, 50010, [50010]
2001:2000:3018:c4::1, None, [1299]
10.252.152.2, None, [0]
81.17.112.43, None, [15598]
2620:0:1cff:dead:beef::199c, None, [32934]
::ffff:103.1.76.32, None, [0]
2001:7f8:1::a500:6908:1, None, [-150]
80.82.241.134, None, [28792]
204.61.216.116, None, [42]
2001:668:0:2:ffff:0:5995:83d9, None, [3257]
154.54.61.33, None, [174]
37.210.128.1, None, [42298]
179.97.36.206, None, [262740]
2a00:12d0:0:114::1, None, [13101]
2001:700:0:2536::1, None, [224]
185.18.172.147, None, [0]
199.43.133.53, None, [1280]
185.104.85.110, None, [8758]
213.239.245.13, 24940, [24940]
52.93.128.147, None, [0]
2001:5a0:40:300::1, None, [6453]
149.62.152.201, 57119, [57119]
141.170.19.12, None, [33920]
fd00::a, None, [0]
2604:e180:de03::5, None, [55002]
168.209.2.133, 3741, [3741]
2a02:2d8::57f5:e07b, None, [9002]
2407:8800:bf00:84::2, None, [7545]
2001:558:80:152::2, None, [7922]
195.221.127.182, 2200, [2200]
2001:1900::3:1af, None, [3356]
81.212.216.128, None, [9121]
91.206.52.140, 47692, [-755]
166.49.128.33, None, [5400]
200.160.0.246, 22548, [22548]
213.181.112.107, 25509, [44735]
2620:107:4000:9::38, None, [0]
91.206.9.122, 51184, [51184]
2607:3380:1000:2::220, None, [395152]
95.142.111.138, None, [8455]
2620:0:1cff:dead:beef::18de, None, [32934]
81.17.35.181, None, [0]
154.54.60.174, None, [174]
2001:7f8:d:fc::187, None, [-572]
185.144.39.9, None, [559]
58.138.89.225, 2497, [2497]
2001:1470:a:10::b, None, [2107]
185.27.112.25, None, [59469]
91.206.52.57, 51184, [-755]
195.182.4.225, None, [48961]
2607:f740:100:102::2, None, [36236]
2a04:a9c0::8:3, None, [35574]
138.97.195.118, 264200, [264200]
2620:0:1cff:dead:beef::19d0, None, [32934]
2804:108c:f010:73::1, None, [28146]
91.206.9.169, 51184, [51184]
2001:7f8::e2c9:0:1, None, [-207]
129.250.4.137, 2914, [2914]
2001:668:1f:11::107, None, [3257]
2001:218:0:2000::61, None, [2914]
2001:7f8:58::260:3:1, None, [-77]
184.104.193.38, None, [6939]
112.174.85.18, 4766, [4766]
2001:470:0:18e::2, None, [6939]
87.245.232.188, None, [9002]
209.85.247.5, 15169, [15169]
2400:6500::c, None, [38895]
66.42.119.57, None, [20473]
103.20.91.47, None, [58381]
2001:7f8:1::a500:8932:1, None, [-150]
193.180.242.94, 199150, [199150]
2001:218:0:2000::be, None, [2914]
78.154.170.38, 31272, [35320]
10.9.200.1, None, [0]
2001:2000:3080:971::2, None, [1299]
2001:728:0:2000::1aa, None, [2914]
154.54.61.82, None, [174]
89.238.233.57, 6663, [6663]
2a02:2d8:2:3002:232a::1, None, [9002]
204.61.217.1, None, [42]
2001:4488:0:2::4d, None, [17974]
34.252.48.144, None, [16509]
68.86.84.225, None, [7922]
2a01:3f0:0:101::64, None, [8674]
54.240.229.147, 16509, [16509]
80.249.213.92, 32787, [-23]
69.79.102.21, None, [23520]
62.115.34.9, None, [1299]
61.237.181.162, 9394, [9394]
182.253.99.2, None, [17451]
2001:8d8:0:2::101, None, [8560]
2403:e800:ff00:110::41, None, [4637]
94.136.2.190, None, [48943]
180.149.92.6, 45204, [45204]
2001:660:7903:6000:1::247, None, [2200]
195.0.242.3, 2116, [2116]
2a01:280:108:4000::9, None, [199150]
38.140.213.154, None, [174]
2408:8001:3011:9::1, None, [17622]
54.239.110.6, 16509, [16509]
2001:610:f00:4040::42, None, [1103]
2a00:1728::102, None, [34224]
91.190.224.97, None, [42184]
197.155.94.15, 30844, [30844]
2403:b300::5, None, [16509]
84.116.135.6, 6830, [6830]
2a04:de40:c0::200, None, [201971]
4.69.210.178, 3356, [3356]
62.140.27.86, None, [3356]
2001:2000:3080:1660::2, None, [1299]
2a0b:ecc0:1:2254::a, None, [205390]
93.85.80.93, 6697, [6697]
216.239.58.254, 15169, [15169]
46.59.116.183, None, [8473]
200.160.0.157, 22548, [22548]
2001:7f8:1::a503:9122:1, None, [-150]
89.238.255.10, 60149, [6663]
213.249.107.6, None, [3356]
2001:1900:4:3::19e, None, [3356]
84.2.52.1, 5483, [5483]
2001:7f8:24::a, None, [-755]
213.155.134.213, 1299, [1299]
62.115.148.105, 1299, [1299]
2001:1620:2::f5, None, [13030]
2001:470:0:483::1, None, [6939]
2607:f740:100:21::3, None, [36236]
202.84.223.45, 4637, [4637]
185.188.47.238, None, [206291]
64.215.30.18, 6503, [3549]
2803:3440:9000::aaf7:5c36, None, [64112]
212.119.5.254, None, [209915]
12.122.141.234, 7018, [7018]
62.40.124.98, 1930, [21320]
185.114.152.90, None, [26167]
2804:248:0:c::136, None, [28598]
62.40.98.181, None, [21320]
66.39.191.9, 27008, [27008]
62.115.112.231, 1299, [1299]
2600:802::73, None, [701]
2001:450:2002:236::362, None, [3549]
2a00:dd80:9:2::1:6, None, [36236]
2001:550:0:1000::9a36:1ba2, None, [174]
2a07:2e80:0:4::3, None, [203201]
10.10.51.6, None, [0]
99.134.77.97, 7018, [7018]
77.67.63.107, None, [3257]
72.52.1.209, None, [0]
2001:1900:5:3::4c9, None, [3356]
144.208.208.204, None, [47147]
52.93.111.133, None, [0]
185.96.186.93, None, [0]
2607:f4d0::115, None, [17054]
193.51.177.172, 2200, [2200]
52.46.93.38, 16509, [16509]
2001:7f8:1::a503:2934:4, None, [-150]
2001:1900::4:22, None, [3356]
62.115.142.5, 1299, [1299]
2001:470:0:7d::1, None, [6939]
150.101.34.43, 4739, [4739]
94.31.48.86, 20860, [6461]
2001:728:0:2000::23a, None, [2914]
176.67.177.130, 10474, [10474]
77.220.238.217, 42699, [42699]
fc00::1:0, None, [0]
89.149.182.217, 4436, [3257]
154.54.2.197, 174, [174]
194.0.1.40, None, [45671]
2001:1a10:0:bb:8781::8e, None, [8781]
168.209.0.26, 3741, [3741]
95.59.172.32, 9198, [9198]
2001:4860:0:7d::2, None, [15169]
2001:1b48:2:103::68:2, None, [8218]
62.78.95.105, 48858, [48858]
2001:6b0:e::28a, None, [1653]
2001:1998:0:8::251, None, [7843]
2001:c10:80:2::2d2, None, [7473]
2001:620:0:c0cc::1, None, [559]
81.198.165.174, 12847, [12578]
78.33.54.78, 48294, [8468]
104.238.161.230, 20473, [20473]
2001:638:a000::3033:33, None, [680]
2001:19f0:fc00::a4f:1a1, None, [0]
2620:107:4000:9001::77, None, [0]
2001:5a0:1d00:100::4e, None, [6453]
201.217.5.46, 27733, [27768]
193.218.0.181, None, [-566]
129.250.3.142, 2914, [2914]
2a00:b980:1:19::1, None, [41000]
2001:1900:2100::44b2, None, [3356]
2606:700:1f:212::c7a8:58e5, None, [54054]
213.19.200.222, None, [3356]
41.76.119.205, 37172, [37172]
2001:660:7903:6000:1::17, None, [2200]
2404:2200:0:2::11, None, [18200]
2001:470:1:39f::2, None, [6939]
62.115.183.131, None, [1299]
2001:470:0:315::2, None, [6939]
103.1.76.138, None, [0]
199.66.156.1, None, [19754]
2a03:67e0:0:38::2, None, [201201]
2001:5a0:2000:400::82, None, [6453]
63.218.174.193, 3491, [3491]
2001:2000:3080:da0::2, None, [1299]
2001:504:16::3413, None, [-728]
2001:468:fc:4d::2, None, [11537]
184.105.64.86, 6939, [6939]
2001:1900:2100::59ca, None, [3356]
151.6.2.7, 1267, [1267]
2800:a0:101:c828:4d14:1f00:0:14, None, [6057]
2001:7f8::9a6d:0:1, None, [-207]
62.115.139.143, 1299, [1299]
151.6.64.61, 1267, [1267]
2001:5a0:2200:400::e, None, [6453]
2a02:28:1:2::81:302, None, [8359]
2001:1498:1::32:212, None, [12956]
185.146.230.61, None, [50629]
150.99.91.225, None, [2907]
86.49.188.6, 197451, [6830]
2001:df2:e500:201:103:102:166:20, None, [14907]
2407:8800:bf00:af:22a:10ff:fecd:ecd3, None, [7545]
63.216.82.189, None, [3491]
131.72.76.25, None, [264811]
2a00:5380:1337::1, None, [25509]
200.160.0.180, 22548, [22548]
2001:550:0:1000::8275:292, None, [174]
68.86.90.94, 7922, [7922]
193.191.18.10, 2611, [2611]
221.183.46.250, 9808, [9808]
2001:468:fc:35::1, None, [11537]
89.149.187.6, 4436, [3257]
62.149.55.226, 6908, [6908]
66.203.122.65, 11922, [11922]
2620:0:1cff:dead:beef::341, None, [32934]
176.52.248.149, None, [12956]
2001:4d48:feed:1::1e, None, [8468]
2001:470:0:3fc::2, None, [6939]
50.28.96.28, 53824, [53824]
185.194.164.124, None, [43930]
2003:0:3a0d:a::1, None, [3320]
2001:730:2104:9::d52e:b612, None, [6830]
2a01:9a80:0:c::2, None, [39120]
2a01:3e0:ff40:100::5, None, [6453]
fc00::21:0, None, [0]
2001:1900:2::3:11b, None, [3356]
195.16.81.5, None, [35065]
162.252.70.43, 11537, [0]
69.82.32.32, 6167, [6167]
37.35.104.35, None, [198385]
213.183.64.21, 15945, [15945]
2001:798:1e:10aa::a, None, [20965]
4.31.174.62, None, [3356]
2a00:1f98:f001:b::2, None, [43557]
2001:1458:0:23::1, None, [513]
2001:620:410:ffad::2, None, [559]
2001:470:0:38d::1, None, [6939]
2408:8000:2:686::, None, [4837]
116.74.81.130, None, [17488]
2001:1900:2::3:111, None, [3356]
2001:720:400::2000:15, None, [766]
2001:7f8:1::a504:1059:1, None, [-150]
62.115.112.61, None, [1299]
2001:620:0:c0c6::1, None, [559]
107.14.19.161, 7843, [7843]
2001:2000:3018:85::1, None, [1299]
176.67.177.162, 10474, [10474]
